"연번","도로명주소","지번주소","x 좌표","y 좌표","건물명","구 명칭","전화번호","유형","개방시간","소재지 용도","화장실 현황","장애인화장실 현황","편의시설 (기타설비)","안내표지","소재지","비고"
"213796","서울특별시 강동구 아리수로91길 54","서울특별시 강동구 강일동 665-4","127.17227785","37.56598205","강일동공영주차장","강동구","02-2045-6147","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","교통시설|","강동구도시관리공단"
"213797","서울특별시 강동구 성내로3가길 19","서울특별시 강동구 성내동 535-8","127.12393290","37.53063629","강동구청(성안별관)","강동구","02-3425-5090","공공개방|","정시(09:00~18:00)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","공공시설|","강동구 행정지원과"
"213798","서울특별시 강동구 올림픽로 528","서울특별시 강동구 성내동 451","127.12039991","37.52940512","하나로성내점","강동구","02-2224-8120","공공개방|","정시(09:00~21:00)|"," ","남자|여자|"," "," "," ","근생시설|","농업협동조합중앙회"
"213799","서울특별시 강동구 천호대로 1135","서울특별시 강동구 길동 459-2","127.13778860","37.53462922","중부빌딩","강동구","02-3425-5864","민간개방|","정시(07:00~24:00)|"," ","남자|여자|"," "," ","비상벨(여)|","업무시설|","강동구 청소행정과"
"213800","서울특별시 강동구 양재대로 1661","서울특별시 강동구 명일동 306-1","127.14394398","37.55385715","시온캐슬","강동구","02-3425-5864","민간개방|","정시(07:00~23:00)|"," ","남자|여자|"," "," ","비상벨(여)|","업무시설|","강동구 청소행정과"
"213801","서울특별시 강동구 고덕로24길 23","서울특별시 강동구 암사동 453-8","127.13571913","37.55363866","볕우물어린이공원","강동구","02-3425-5864","공공개방|","상시(24시간)|"," ","남자|여자|","공용|","기저귀교환대(여)|","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","강동구 청소행정과"
"213802","서울특별시 강동구 성내로 45","서울특별시 강동구 성내동 541-2","127.12558552","37.52954200","강동구보건소","강동구","02-3425-6604","공공개방|","정시(09:00~18:00)|"," ","남자|여자|"," ","기저귀교환대(장애인_공용)|"," 비상벨(남)|비상벨(여)|","공공시설|","강동보건소"
"213803","서울특별시 강동구 구천면로 297-5","서울특별시 강동구 천호동 293-8","127.13377549","37.54684648","천호보건지소 화장실","강동구","02-3425-7942","공공개방|","정시(09:00~18:00)|"," ","남자|여자|"," ","기저귀교환대(장애인_공용)|"," ","공공시설|","천호보건소"
"213804","서울특별시 강동구 고덕로83길 55","서울특별시 강동구 고덕동 215","127.16827900","37.55972700","한국자유총연맹강동지부 화장실(민속의집)","강동구","02-2045-7640","공공개방|","정시(09:00~18:00)|"," ","공용|"," "," ","비상벨(여)|","공공시설|","강동구 도시관리공단"
"213805","서울특별시 강동구 천호대로 1291","서울특별시 강동구 길동 476","127.15332879","37.53906608","길동생태공원","강동구","02-2181-1134","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|"," "," "," ","공원 및 하천변|","서울시동부공원여가센터"
"213806","서울특별시 강동구 양재대로116길 57","서울특별시 강동구 길동 362","127.14350098","37.53808296","강동도서관","강동구","02-2225-9861","공공개방|","정시(07:00~22:00)|","기타|매달1번째목요일|","남자|여자|"," ","기저귀교환대(여)|","비상벨(여)|","공공시설|","서울시교육청"
"213807","서울특별시 강동구 양재대로 1480","서울특별시 강동구 길동 378","127.13999921","37.53781160","길동역","강동구","02-6311-5491","공공개방|","정시(영업시작~종료)|"," ","남자|여자|"," ","기저귀교환대(장애인_공용)|","비상벨(여)|","지하철|","서울교통공사"
"214322","서울특별시 양천구 가로공원로 165","서울특별시 양천구 신월동 87-15","126.83429886","37.53702038","에이치지 가로공원주유소","양천구","02-2695-3423","민간개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|"," ","출입구CCTV|","주유소 및 충전소|","청소행정과"
"214323","서울특별시 양천구 목동중앙본로32길 7","서울특별시 양천구 목동 530-26","126.87157221","37.54538674","어울림쉼터","양천구","02-2620-3115","공공개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|"," ","출입구CCTV|","공공시설|","공원녹지과"
"214324","서울특별시 양천구 목동동로 111","서울특별시 양천구 신정동 320","126.86830600","37.51807700","양천근린공원 키지트","양천구","02-2620-3582","공공개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|"," ","비상벨(장애인_남)|비상벨(장애인_여)|","공원 및 하천변|","공원녹지과"
"214325","서울특별시 양천구 목동동로 111","서울특별시 양천구 신정동 320","126.86857600","37.51840800","양천근린공원 책쉼터","양천구","02-2620-3115","공공개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|","기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","교육지원과"
"214326","서울특별시 양천구 곰달래로13길 73","서울특별시 양천구 신월동 92-6","126.83376992","37.53595003","양천구푸드마켓(신월점)?50스타트센터","양천구","02-2620-3344","공공개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|","기저귀교환대(여)|","출입구CCTV|","공공시설|","복지정책과"
"214327","서울특별시 양천구 목동동로 375","서울특별시 양천구 목동 907-3","126.87865039","37.53519649","양천구사회적경제지원센터","양천구","02-2620-4824","공공개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|"," ","출입구CCTV|","공공시설|","일자리경제과"
"214328","서울특별시 양천구 목동서로 349","서울특별시 양천구 신정동 321-6","126.86530685","37.51740657","센트럴프라자","양천구","02-2620-3426","민간개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|"," ","출입구CCTV|","근생시설|","청소행정과"
"214329","서울특별시 양천구 오목로 359","서울특별시 양천구 목동 404-1","126.87731011","37.52459696","무중력지대 양천","양천구","02-2646-2030","공공개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|"," ","출입구CCTV|","공공시설|","일자리경제과"
"214330","서울특별시 양천구 목동중앙로3길 21","서울특별시 양천구 목동 765-1","126.86926802","37.53646453","목동실버복지문화센터","양천구","02-2643-3352","공공개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|"," ","출입구CCTV|","공공시설|","어르신복지과"
"214331","서울특별시 양천구 신정로 312","서울특별시 양천구 신정동 1267","126.85550499","37.51328011","목동뉴프라자 상가","양천구","02-2620-3426","공공개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|"," ","출입구CCTV|","근생시설|","목동뉴프라자 관리사무소"
"214332","서울특별시 양천구 신월로 26","서울특별시 양천구 신정동 1321-7","126.82707247","37.51295564","구립양천어르신요양센터","양천구","02-2695-1620","공공개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|"," ","출입구CCTV|","공공시설|","어르신복지과"
"214333","서울특별시 양천구 신정로 167","서울특별시 양천구 신정동 1315-8","126.83706159","37.51006157","(주)서부티엔디","양천구","02-2689-0035","민간개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|"," ","출입구CCTV|","근생시설|","㈜서부티엔디 관리사무소"
"214334","서울특별시 양천구 용왕정길 19","서울특별시 양천구 목동 199-51","126.87701500","37.54275500","용왕산유아숲체험원","양천구","02-2620-3574","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|","기저귀교환대(남)|기저귀교환대(여)|","비상벨(여)|","공원 및 하천변|","공원녹지과"
"214335","서울특별시 양천구 용왕정길 43","서울특별시 양천구 목동 199-51","126.87802235","37.54408582","용왕산근린공원(D, 1-3)","양천구","02-2620-3574","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," "," 비상벨(남)|비상벨(여)|","공원 및 하천변|","공원녹지과"
"214336"," ","서울특별시 성동구 도선동  286","127.03211050","37.56353139","교보생명","성동구","02-2286-5526","민간개방|","정시(07:00~21:00)|"," ","남자|여자|","공용|","기저귀교환대(여)|","비상벨(여)|","업무시설|","건물관리인"
"214337","서울특별시 성동구 천호대로 446","서울특별시 성동구 용답동 236-1","127.06830196","37.56053421","군자동주유소","성동구","02-2286-5526","민간개방|","상시(24시간)|"," ","남자|여자|"," ","기저귀교환대(여)|","비상벨(여)|","주유소 및 충전소|","건물관리인"
"214338","서울특별시 성동구 광나루로 254","서울특별시 성동구 성수동2가 289-2","127.05791144","37.54857619","동일주유소","성동구","02-2286-5526","민간개방|","정시(06:00~23:00)|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","건물관리인"
"214339","서울특별시 성동구 뚝섬로 352","서울특별시 성동구 성수동1가 33-96","127.04990022","37.54000476","성수주유소","성동구","02-2286-5526","민간개방|","기타|04:00~24:00|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","건물관리인"
"214340","서울특별시 성동구 광나루로 184","서울특별시 성동구 성수동1가 13-11","127.05043649","37.55086021","세원주유소","성동구","02-2286-5526","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","건물관리인"
"214341","서울특별시 성동구 천호대로 316","서울특별시 성동구 용답동 1-4","127.05482949","37.56471110","순복음교회 성동성전","성동구","02-2286-5526","민간개방|","기타|04:00~22:00|"," ","남자|여자|","공용|","기저귀교환대(여)|","비상벨(여)|","종교시설|","건물관리인"
"214342","서울특별시 성동구 행당로 6","서울특별시 성동구 금호동1가 481-5","127.02074621","37.55447641","신세계오피스텔","성동구","02-2286-5526","민간개방|","정시(09:00~22:00)|"," ","남자|여자|","공용|","기저귀교환대(여)|","비상벨(여)|","업무시설|","건물관리인"
"214343","서울특별시 성동구 마장로 311","서울특별시 성동구 마장동 771-6","127.04370390","37.56701025","신원주유소","성동구","02-2286-5526","민간개방|","기타|05:00~24:00|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","건물관리인"
"214344","서울특별시 성북구 오패산로 21","서울특별시 성북구 하월곡동 96-113","127.03704312","37.60412828","생명의전화종합사회복지관","성북구","02-916-9193","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|공용|","공용|"," ","비상벨(남)|비상벨(여)|출입구CCTV|","공공시설|","생명의전화종합사회복지관"
"214345","서울특별시 성북구 솔샘로5길 92","서울특별시 성북구 정릉동 산 1-293","127.00123150","37.61120256","정릉종합사회복지관","성북구","02-909-0434","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","공용|"," ","비상벨(남)|비상벨(여)|출입구CCTV|","공공시설|","정릉종합사회복지관"
"214346","서울특별시 성북구 솔샘로 107","서울특별시 성북구 정릉동 1031-2","127.00850583","37.61565202","청소년문화의집","성북구","02-919-9566","공공개방|","기타|화~토|09:00~21:00|일|09:00~18:00|","월요일|","남자|여자|","남자|여자|"," ","비상벨(남)|비상벨(여)|출입구CCTV|","공공시설|","청소년문화의집"
"214347","서울특별시 성북구 삼양로2길 55","서울특별시 성북구 길음동 1289-12","127.02679188","37.60672763","길음종합사회복지관","성북구","02-985-0161","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|"," "," 비상벨(남)|비상벨(여)|","공공시설|","길음종합사회복지관"
"214348","서울특별시 성북구 정릉로 280","서울특별시 성북구 정릉동 139-2","127.01423428","37.60298642","정릉교회","성북구","02-6491-9201","민간개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|"," "," ","종교시설|","정릉교회"
"214349","서울특별시 성북구 북악산로 851","서울특별시 성북구 정릉동 1035","127.01916076","37.60026295","정릉2차e아파트 상가","성북구","010-9025-1155","민간개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," "," ","근생시설|","정릉2차e아파트 상가"
